time,sensor_data.mean_value,source_id,type
2019-01-04T00:00:00.000Z,20.56999999999987,17,3
2019-01-04T00:00:00.000Z,54.201371681415935,18,2
2019-01-04T00:00:00.000Z,15.960000000000033,18,3
2019-01-04T00:00:00.000Z,55.52486725663717,19,2
2019-01-04T00:00:00.000Z,15.960000000000033,19,3
2019-01-04T00:00:00.000Z,47.61376106194692,20,2
2019-01-04T00:00:00.000Z,15.960000000000033,20,3
2019-01-04T00:00:00.000Z,48.752389380531,21,2
2019-01-04T00:00:00.000Z,23.258451327433573,21,3
2019-01-04T00:00:00.000Z,58.726969026548716,22,2
2019-01-04T00:00:00.000Z,21.443407079645986,22,3
2019-01-04T00:00:00.000Z,54.412876106194695,23,2
2019-01-04T00:00:00.000Z,25.21214601769918,23,3
2019-01-04T00:00:00.000Z,53.86601769911504,24,2
2019-01-04T00:00:00.000Z,24.782721238938176,24,3
2019-01-04T00:00:00.000Z,48.16573008849556,25,2
2019-01-04T00:00:00.000Z,20.117367256637152,25,3
2019-01-04T00:00:00.000Z,43.75431415929201,26,2
2019-01-04T00:00:00.000Z,18.258871681415936,26,3
2019-01-04T00:00:00.000Z,32.94588495575222,27,2
2019-01-04T00:00:00.000Z,20.296725663716785,27,3
2019-01-04T00:00:00.000Z,56.39539823008848,28,2
2019-01-04T00:00:00.000Z,27.273716814159265,28,3
2019-01-04T00:00:00.000Z,47.36340707964599,29,2
2019-01-04T00:00:00.000Z,17.340000000000096,29,3
2019-01-04T00:00:00.000Z,41.06774336283181,30,2
2019-01-04T00:00:00.000Z,25.55488938053101,30,3
2019-01-04T00:00:00.000Z,55.65086283185847,32,2
2019-01-04T00:00:00.000Z,27.393141592920315,32,3
2019-01-04T01:00:00.000Z,32.91918141592922,17,2
2019-01-04T01:00:00.000Z,20.403628318583966,17,3
2019-01-04T01:00:00.000Z,54.40035398230091,18,2
2019-01-04T01:00:00.000Z,15.765309734513266,18,3
2019-01-04T01:00:00.000Z,55.182433628318556,19,2
2019-01-04T01:00:00.000Z,15.960000000000033,19,3
2019-01-04T01:00:00.000Z,47.55606194690262,20,2
2019-01-04T01:00:00.000Z,15.960000000000033,20,3
2019-01-04T01:00:00.000Z,47.90889380530977,21,2
2019-01-04T01:00:00.000Z,23.111792035398434,21,3
2019-01-04T01:00:00.000Z,57.95882743362829,22,2
2019-01-04T01:00:00.000Z,21.890752212389327,22,3
2019-01-04T01:00:00.000Z,55.977544247787655,23,2
2019-01-04T01:00:00.000Z,23.42457964601768,23,3
2019-01-04T01:00:00.000Z,56.787853982300824,24,2
2019-01-04T01:00:00.000Z,24.763893805309607,24,3
2019-01-04T01:00:00.000Z,47.03909292035395,25,2
2019-01-04T01:00:00.000Z,19.96411504424781,25,3
2019-01-04T01:00:00.000Z,42.64424778761066,26,2
2019-01-04T01:00:00.000Z,18.471969026548706,26,3
2019-01-04T01:00:00.000Z,32.75210176991153,27,2
2019-01-04T01:00:00.000Z,20.25,27,3
2019-01-04T01:00:00.000Z,55.264845132743346,28,2
2019-01-04T01:00:00.000Z,27.199933628318693,28,3
2019-01-04T01:00:00.000Z,42.542035398230034,29,2
2019-01-04T01:00:00.000Z,18.72573008849549,29,3
2019-01-04T01:00:00.000Z,41.32995575221236,30,2
2019-01-04T01:00:00.000Z,25.574889380531054,30,3
2019-01-04T01:00:00.000Z,54.5463274336283,32,2
2019-01-04T01:00:00.000Z,27.370309734513246,32,3
2019-01-04T02:00:00.000Z,31.46543237250554,17,2
2019-01-04T02:00:00.000Z,20.495498891352486,17,3
2019-01-04T02:00:00.000Z,54.27314855875833,18,2
2019-01-04T02:00:00.000Z,15.946585365853691,18,3
2019-01-04T02:00:00.000Z,55.22283813747229,19,2
2019-01-04T02:00:00.000Z,15.960000000000033,19,3
2019-01-04T02:00:00.000Z,47.36501108647454,20,2
2019-01-04T02:00:00.000Z,15.94935698447897,20,3
2019-01-04T02:00:00.000Z,46.800465631929065,21,2
2019-01-04T02:00:00.000Z,23.290820399113098,21,3
2019-01-04T02:00:00.000Z,59.23379157427941,22,2
2019-01-04T02:00:00.000Z,22.318093126385804,22,3
2019-01-04T02:00:00.000Z,55.12516629711754,23,2
2019-01-04T02:00:00.000Z,22.979623059866906,23,3
2019-01-04T02:00:00.000Z,56.18492239467851,24,2
2019-01-04T02:00:00.000Z,24.975986696230585,24,3
2019-01-04T02:00:00.000Z,46.229046563192945,25,2
2019-01-04T02:00:00.000Z,20.123968957871387,25,3
2019-01-04T02:00:00.000Z,42.33871396895787,26,2
2019-01-04T02:00:00.000Z,18.10026607538806,26,3
2019-01-04T02:00:00.000Z,32.141707317073184,27,2
2019-01-04T02:00:00.000Z,20.231906873614182,27,3
2019-01-04T02:00:00.000Z,53.97082039911309,28,2
2019-01-04T02:00:00.000Z,27.160620842572083,28,3
2019-01-04T02:00:00.000Z,42.204944567627535,29,2
2019-01-04T02:00:00.000Z,18.63000000000007,29,3
2019-01-04T02:00:00.000Z,40.93611973392466,30,2
2019-01-04T02:00:00.000Z,25.547117516629793,30,3
2019-01-04T02:00:00.000Z,53.157206208425656,32,2
2019-01-04T02:00:00.000Z,27.381019955654075,32,3
2019-01-04T03:00:00.000Z,30.683230088495538,17,2
2019-01-04T03:00:00.000Z,20.281858407079618,17,3
2019-01-04T03:00:00.000Z,54.14639380530973,18,2
2019-01-04T03:00:00.000Z,16.375353982300947,18,3
2019-01-04T03:00:00.000Z,55.093982300885,19,2
2019-01-04T03:00:00.000Z,15.960000000000033,19,3
2019-01-04T03:00:00.000Z,47.5163274336283,20,2
2019-01-04T03:00:00.000Z,15.960000000000033,20,3
2019-01-04T03:00:00.000Z,46.1078982300885,21,2
2019-01-04T03:00:00.000Z,23.293871681415904,21,3
2019-01-04T03:00:00.000Z,58.6456637168142,22,2
2019-01-04T03:00:00.000Z,21.97511061946904,22,3
2019-01-04T03:00:00.000Z,55.24232300884959,23,2
2019-01-04T03:00:00.000Z,22.538075221238895,23,3
2019-01-04T03:00:00.000Z,56.436792035398184,24,2
2019-01-04T03:00:00.000Z,24.951349557522146,24,3
2019-01-04T03:00:00.000Z,45.951991150442474,25,2
2019-01-04T03:00:00.000Z,20.097101769911497,25,3
2019-01-04T03:00:00.000Z,41.29305309734516,26,2
2019-01-04T03:00:00.000Z,18.114380530973477,26,3
2019-01-04T03:00:00.000Z,31.8691371681416,27,2
2019-01-04T03:00:00.000Z,19.804247787610798,27,3
2019-01-04T03:00:00.000Z,52.99663716814157,28,2
2019-01-04T03:00:00.000Z,27.20112831858409,28,3
2019-01-04T03:00:00.000Z,42.223893805309686,29,2
2019-01-04T03:00:00.000Z,18.315663716814097,29,3
2019-01-04T03:00:00.000Z,42.1121460176991,30,2
2019-01-04T03:00:00.000Z,25.662920353982315,30,3
2019-01-04T03:00:00.000Z,52.21922566371679,32,2
2019-01-04T03:00:00.000Z,27.37955752212389,32,3
2019-01-04T04:00:00.000Z,30.53707964601767,17,2
2019-01-04T04:00:00.000Z,20.35902654867258,17,3
2019-01-04T04:00:00.000Z,52.6107300884955,18,2
2019-01-04T04:00:00.000Z,16.317168141593037,18,3
2019-01-04T04:00:00.000Z,55.16499999999997,19,2
2019-01-04T04:00:00.000Z,15.960000000000033,19,3
2019-01-04T04:00:00.000Z,47.44526548672573,20,2
2019-01-04T04:00:00.000Z,15.960000000000033,20,3
2019-01-04T04:00:00.000Z,45.70776548672565,21,2
2019-01-04T04:00:00.000Z,23.23008849557528,21,3
2019-01-04T04:00:00.000Z,57.773185840708,22,2
2019-01-04T04:00:00.000Z,22.145486725663687,22,3
2019-01-04T04:00:00.000Z,58.22367256637165,23,2
2019-01-04T04:00:00.000Z,22.49847345132744,23,3
2019-01-04T04:00:00.000Z,55.640331858407066,24,2
2019-01-04T04:00:00.000Z,25.093495575221212,24,3
2019-01-04T04:00:00.000Z,44.202278761061955,25,2
2019-01-04T04:00:00.000Z,20.062278761061958,25,3
2019-01-04T04:00:00.000Z,40.264513274336316,26,2
2019-01-04T04:00:00.000Z,18.248384955752247,26,3
2019-01-04T04:00:00.000Z,32.220619469026516,27,2
2019-01-04T04:00:00.000Z,19.600000000000165,27,3
2019-01-04T04:00:00.000Z,52.69143805309737,28,2
2019-01-04T04:00:00.000Z,27.168384955752167,28,3
2019-01-04T04:00:00.000Z,40.447278761061966,29,2
2019-01-04T04:00:00.000Z,19.04048672566365,29,3
2019-01-04T04:00:00.000Z,43.56535398230088,30,2
2019-01-04T04:00:00.000Z,25.643119469026573,30,3
2019-01-04T04:00:00.000Z,52.02542035398229,32,2
2019-01-04T04:00:00.000Z,27.410132743362716,32,3
2019-01-04T05:00:00.000Z,30.394591611479004,17,2
2019-01-04T05:00:00.000Z,20.279668874172167,17,3
2019-01-04T05:00:00.000Z,51.33682119205295,18,2
2019-01-04T05:00:00.000Z,16.64547461368654,18,3
2019-01-04T05:00:00.000Z,55.11022075055188,19,2
2019-01-04T05:00:00.000Z,15.960000000000033,19,3
2019-01-04T05:00:00.000Z,47.42055187637966,20,2
2019-01-04T05:00:00.000Z,15.960000000000033,20,3
2019-01-04T05:00:00.000Z,45.400838852097124,21,2
2019-01-04T05:00:00.000Z,23.258609271523127,21,3
2019-01-04T05:00:00.000Z,57.86030905077262,22,2
2019-01-04T05:00:00.000Z,22.209094922737314,22,3
2019-01-04T05:00:00.000Z,55.19640176600444,23,2
2019-01-04T05:00:00.000Z,22.502406181015406,23,3
2019-01-04T05:00:00.000Z,55.36677704194259,24,2
2019-01-04T05:00:00.000Z,25.339646799117034,24,3
2019-01-04T05:00:00.000Z,42.91192052980133,25,2
2019-01-04T05:00:00.000Z,19.994635761589365,25,3
2019-01-04T05:00:00.000Z,39.61924944812364,26,2
2019-01-04T05:00:00.000Z,18.351412803532035,26,3
2019-01-04T05:00:00.000Z,32.31604856512142,27,2
2019-01-04T05:00:00.000Z,19.60000000000017,27,3
2019-01-04T05:00:00.000Z,52.28256070640175,28,2
2019-01-04T05:00:00.000Z,27.16591611479033,28,3
2019-01-04T05:00:00.000Z,39.923156732891755,29,2
2019-01-04T05:00:00.000Z,18.87392935982338,29,3
2019-01-04T05:00:00.000Z,42.364966887417204,30,2
2019-01-04T05:00:00.000Z,25.619845474613676,30,3
2019-01-04T05:00:00.000Z,51.55057395143486,32,2
2019-01-04T05:00:00.000Z,27.384503311258257,32,3
2019-01-04T06:00:00.000Z,30.49687361419074,17,2
2019-01-04T06:00:00.000Z,20.25,17,3
2019-01-04T06:00:00.000Z,50.546363636363644,18,2
2019-01-04T06:00:00.000Z,16.625498891352578,18,3
2019-01-04T06:00:00.000Z,55.108159645232845,19,2
2019-01-04T06:00:00.000Z,15.960000000000033,19,3
2019-01-04T06:00:00.000Z,47.50379157427946,20,2
2019-01-04T06:00:00.000Z,15.960000000000033,20,3
2019-01-04T06:00:00.000Z,48.20064301552106,21,2
2019-01-04T06:00:00.000Z,22.36702882483372,21,3
2019-01-04T06:00:00.000Z,59.367915742793805,22,2
2019-01-04T06:00:00.000Z,22.432505543237273,22,3
2019-01-04T06:00:00.000Z,56.1180266075388,23,2
2019-01-04T06:00:00.000Z,21.303791574279405,23,3
2019-01-04T06:00:00.000Z,53.316674057649685,24,2
2019-01-04T06:00:00.000Z,25.135343680709596,24,3
2019-01-04T06:00:00.000Z,42.209844789356964,25,2
2019-01-04T06:00:00.000Z,20.010421286031008,25,3
2019-01-04T06:00:00.000Z,39.6762527716186,26,2
2019-01-04T06:00:00.000Z,18.241862527716215,26,3
