time,sensor_data.mean_value,source_id,type
2019-03-28T07:00:00.000Z,28.128965517241234,32,3
2019-03-28T08:00:00.000Z,41.51244444444443,17,2
2019-03-28T08:00:00.000Z,19.2444444444444,17,3
2019-03-28T08:00:00.000Z,53.14913580246914,18,2
2019-03-28T08:00:00.000Z,15.960000000000031,18,3
2019-03-28T08:00:00.000Z,52.05254320987653,19,2
2019-03-28T08:00:00.000Z,16.346666666666778,19,3
2019-03-28T08:00:00.000Z,47.05735802469134,20,2
2019-03-28T08:00:00.000Z,16.600000000000104,20,3
2019-03-28T08:00:00.000Z,45.82545679012347,21,2
2019-03-28T08:00:00.000Z,25.08785185185175,21,3
2019-03-28T08:00:00.000Z,47.140370370370334,22,2
2019-03-28T08:00:00.000Z,17.7601975308643,22,3
2019-03-28T08:00:00.000Z,52.52244444444441,23,2
2019-03-28T08:00:00.000Z,30.32079012345664,23,3
2019-03-28T08:00:00.000Z,57.22471604938269,24,2
2019-03-28T08:00:00.000Z,19.88928395061738,24,3
2019-03-28T08:00:00.000Z,52.89629629629631,25,2
2019-03-28T08:00:00.000Z,25.75627160493821,25,3
2019-03-28T08:00:00.000Z,55.56027160493824,26,2
2019-03-28T08:00:00.000Z,21.5087901234568,26,3
2019-03-28T08:00:00.000Z,58.9666666666667,28,2
2019-03-28T08:00:00.000Z,27.838320987654438,28,3
2019-03-28T08:00:00.000Z,33.81960493827163,30,2
2019-03-28T08:00:00.000Z,27.79083950617301,30,3
2019-03-28T08:00:00.000Z,58.07404938271606,32,2
2019-03-28T08:00:00.000Z,28.262074074074018,32,3
2019-03-28T09:00:00.000Z,41.1604938271605,17,2
2019-03-28T09:00:00.000Z,18.941827160493897,17,3
2019-03-28T09:00:00.000Z,53.22614814814824,18,2
2019-03-28T09:00:00.000Z,15.960000000000031,18,3
2019-03-28T09:00:00.000Z,52.2171111111111,19,2
2019-03-28T09:00:00.000Z,16.612592592592627,19,3
2019-03-28T09:00:00.000Z,47.11822222222218,20,2
2019-03-28T09:00:00.000Z,16.600000000000104,20,3
2019-03-28T09:00:00.000Z,45.49520987654322,21,2
2019-03-28T09:00:00.000Z,24.99483950617274,21,3
2019-03-28T09:00:00.000Z,46.792444444444484,22,2
2019-03-28T09:00:00.000Z,17.7310617283951,22,3
2019-03-28T09:00:00.000Z,52.73274074074068,23,2
2019-03-28T09:00:00.000Z,30.31303703703689,23,3
2019-03-28T09:00:00.000Z,57.34069135802464,24,2
2019-03-28T09:00:00.000Z,19.755753086419922,24,3
2019-03-28T09:00:00.000Z,52.66748148148146,25,2
2019-03-28T09:00:00.000Z,25.432913580246883,25,3
2019-03-28T09:00:00.000Z,55.262666666666625,26,2
2019-03-28T09:00:00.000Z,21.508641975308677,26,3
2019-03-28T09:00:00.000Z,58.916864197530906,28,2
